text,favourite_count,retweet_count,created_at
"@FrequencyOfEm In Belgium they are using Pfizer, Moderna, AstraZeneca (only for people older than 41) and J&amp;J (41+ or if you indicate you want it if you are younger). We can't choose which vaccin we get. The government sends an invitation and depending on availability assigns you a vaccin.",0,0,2021-06-19 11:50:30
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:50:28
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 11:49:38
RT @chelsea_hetho: Compare the pair: Two doses of either AstraZeneca or Pfizer are more than 90% effective against hospitalisation with the…,0,39,2021-06-19 11:49:04
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:48:36
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 11:47:55
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 11:47:50
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:47:46
"Anyways guys just get whatever vaccine there is right now, don’t bother waiting for Pfizer. 

If you’re that scared of Sinovac and AstraZeneca, then how come those who got these brands are still fine? 

One unfortunate AZ case doesn’t actually mean AZ kills, you know? https://t.co/zPve7gKwSQ",0,0,2021-06-19 11:47:45
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 11:47:15
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:46:59
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 11:46:14
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:46:04
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:45:57
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:45:47
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:45:20
"RT @MFTnhs: ‼️ Head to our #COVID19Vaccine walk in clinic at Manchester Royal Infirmary until 4PM TODAY‼️

1st dose Pfizer &amp; AstraZeneca va…",0,8,2021-06-19 11:45:18
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:44:54
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:44:08
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:44:07
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:44:03
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:43:38
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:43:14
"RT @james00000001: WHO TO BELIEVE?!
SQott or Canada? 

Morrison, please ask the TGA to approve Pfizer as second dose, ASAP! #auspol #vaccin…",0,32,2021-06-19 11:43:07
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:43:01
"RT @DOHgovph: WANT TO GET ADDED PROTECTION FROM SEVERE COVID-19 AND DEATH?

Vaccines with FDA Emergency Use Authorization can do that!

Pro…",0,192,2021-06-19 11:42:38
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:42:37
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:42:22
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:42:14
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:41:56
"RT @DOHgovph: WANT TO GET ADDED PROTECTION FROM SEVERE COVID-19 AND DEATH?

Vaccines with FDA Emergency Use Authorization can do that!

Pro…",0,192,2021-06-19 11:41:50
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:41:49
"RT @DOHgovph: ALL COVID-19 VACCINES WITH EMERGENCY USE AUTHORIZATION PREVENT HOSPITALIZATION AND DEATH!

COVID-19 vaccines with Philippine…",0,20,2021-06-19 11:41:30
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:41:23
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:40:35
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 11:40:35
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:40:35
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:39:53
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:39:43
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:38:56
RT @CGTNEurope: Is it safe to ‘mix and match’ COVID-19 vaccines?💉 It’s already been proved the AstraZeneca and Pfizer jabs can be safely an…,0,4,2021-06-19 11:38:45
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:38:31
"RT @ThreadBear3: @robinmonotti2 Looks like it fits the modelling that #SAGE forecasted back in February 2021 then! 🤔

Funny how injecting a…",0,34,2021-06-19 11:38:23
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:38:16
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 11:37:57
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:37:53
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:37:45
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:37:05
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:36:43
"RT @TithebarnStreet: @Johnrashton47 The vaccination centre on Brows Lane, Formby will be doing another walk-in tomorrow Saturday 19th June…",0,7,2021-06-19 11:36:20
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 11:36:20
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:35:54
"RT @Wim04789402: Pfizer jab deadlier than AstraZeneca across Europe – leaked study
28-05-2021

U iets over gehoord?
https://t.co/SHX1ciODV2…",0,173,2021-06-19 11:35:43
#HigherPower outsold Pfizer and Oxford-AstraZeneca https://t.co/gzofE3OuGZ,8,0,2021-06-19 11:35:29
"RT @Cadmarch: If you live in North West London and want your 1st or 2nd jab (min 4 weeks since 1st dose), we’re doing Pfizer and AstraZenec…",0,84,2021-06-19 11:35:08
RT @ketaminh: Can you mix coronavirus AstraZeneca and Pfizer vaccines? Should I get a second dose? - ABC News https://t.co/Y54RRuMwSw,0,2,2021-06-19 11:34:59
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 11:34:19
"@HSELive OTTAWA -- The National Advisory Committee on Immunization (NACI) is now recommending that people who received a first dose of the Oxford-AstraZeneca vaccine receive a second dose of an mRNA vaccine, such as Pfizer-BioNTech or Moderna.",0,0,2021-06-19 11:34:14
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:33:26
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:33:21
"RT @TithebarnStreet: @Johnrashton47 The vaccination centre on Brows Lane, Formby will be doing another walk-in tomorrow Saturday 19th June…",0,7,2021-06-19 11:33:19
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:33:16
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:33:14
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:33:06
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:33:03
"RT @jburnmurdoch: Here’s the key table from @PHE_uk new report on vaccine efficacy against hospitalisation with Delta variant:

After 1 dos…",0,2166,2021-06-19 11:32:55
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 11:32:41
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:32:24
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:32:12
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:31:48
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 11:31:48
"COVID-19 updates, June 18: Quebec suspends walk-in Pfizer clinics for a week due to delivery delay https://t.co/cWmwbCPfJ5",0,0,2021-06-19 11:31:35
"@iamyvettehenry @HavelockRoadcom @__nca @WhatLastsLasts @dyerAndie Ok, that’s for Oxford-AstraZeneca. Different for Pfizer-BioNTech, it seems: https://t.co/WoBw9B6xho",0,0,2021-06-19 11:31:25
"RT @james00000001: WHO TO BELIEVE?!
SQott or Canada? 

Morrison, please ask the TGA to approve Pfizer as second dose, ASAP! #auspol #vaccin…",0,32,2021-06-19 11:31:12
Can we mix AstraZeneca and Pfizer vaccines? - https://t.co/cdFoSSqVU0,0,0,2021-06-19 11:30:57
"@TOPublicHealth Had 1st dose of Pfizer in May-2 in Sask and after that as my mom passed away, I had to go to India before my 2nd dose. In India, I'm planning on putting Astrazeneca. Is it safe to have astrazeneca as 2nd dose with Pfizer as 1st. If so, what is the recommended gap?",0,0,2021-06-19 11:30:54
"#Covid - #Canada Recommends Pfizer, Moderna As Second Dose After AstraZeneca (Clip)
https://t.co/nM36Ayqg84",1,0,2021-06-19 11:30:48
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:30:46
"RT @MFTnhs: ‼️ Head to our #COVID19Vaccine walk in clinic at Manchester Royal Infirmary until 4PM TODAY‼️

1st dose Pfizer &amp; AstraZeneca va…",0,8,2021-06-19 11:30:44
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:29:45
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:29:38
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:29:28
"RT @james00000001: WHO TO BELIEVE?!
SQott or Canada? 

Morrison, please ask the TGA to approve Pfizer as second dose, ASAP! #auspol #vaccin…",0,32,2021-06-19 11:29:22
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 11:29:21
"RT @DOHgovph: WANT TO GET ADDED PROTECTION FROM SEVERE COVID-19 AND DEATH?

Vaccines with FDA Emergency Use Authorization can do that!

Pro…",0,192,2021-06-19 11:29:16
"RT @CraigKellyMP: What an incompetent clown show 🤡🤡🤡

More than 800,000 thousands have been injected with a novel experimental genetic agen…",0,297,2021-06-19 11:29:12
"@ONThealth Had 1st dose of Pfizer in May-2 in canada and after that as my mom passed away, I had to go to India before my 2nd dose. In India, I'm planning on putting Astrazeneca. Is it safe to have astrazeneca as 2nd dose with Pfizer as 1st. If so, what is the recommended gap?",0,0,2021-06-19 11:29:08
"RT @Cadmarch: If you live in North West London and want your 1st or 2nd jab (min 4 weeks since 1st dose), we’re doing Pfizer and AstraZenec…",0,84,2021-06-19 11:29:03
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:28:39
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:28:19
"RT @Wim04789402: Pfizer jab deadlier than AstraZeneca across Europe – leaked study
28-05-2021

U iets over gehoord?
https://t.co/SHX1ciODV2…",0,173,2021-06-19 11:28:06
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 11:28:05
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 11:27:59
"@DrLiAilan Dr Li Ailan, is there any data regarding the effectiveness of the Sinovac &amp; Sinopharm vaccines against the new delta variant? As I understand, research has proven that the Pfizer &amp; AstraZeneca jabs are just as effective against the delta.",0,0,2021-06-19 11:27:50
"RT @jburnmurdoch: Here’s the key table from @PHE_uk new report on vaccine efficacy against hospitalisation with Delta variant:

After 1 dos…",0,2166,2021-06-19 11:27:38
RT @JohnRHewson: Talk about making the best of a bad call - claiming that those aged 50-60 who were hesitant about getting the AstraZeneca…,0,200,2021-06-19 11:27:37
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:27:18
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:27:13
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:27:11
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:27:11
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 11:27:09
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:26:46
"RT @_marching_Ents_: @Channel7 Perth continues their shaming and harassment of Over60s to get AstraZeneca.

They had the GALL to show a 31…",0,2,2021-06-19 11:26:42
RT @MaBovill: @DavidSe57259641 @MFWitches You can still get #Pfizer from your GP for your 2nd shot. Simply request it. Just because Brendan…,0,1,2021-06-19 11:26:31
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:26:14
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:26:00
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:25:14
"(4) Meanwhile, #lka Govt has been coming up w/ new theories. State Min Channa Jayasumana recently announced that those who were given #AstraZeneca will b given #Pfizer as the second dose. Its not clear, though, whether #SriLanka has enough storage facilities for Pfizer. #COVID19 https://t.co/CZRpjOw8WV",3,1,2021-06-19 11:24:36
#Newdata After two doses both AstraZeneca and Pfizer are more than 90% effective against hospitalisation with the Delta variant #BebraveBesafe https://t.co/n12dJNwwP1,1,0,2021-06-19 11:24:11
"RT @jburnmurdoch: Here’s the key table from @PHE_uk new report on vaccine efficacy against hospitalisation with Delta variant:

After 1 dos…",0,2166,2021-06-19 11:23:57
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:23:41
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 11:23:40
RT @chelsea_hetho: Compare the pair: Two doses of either AstraZeneca or Pfizer are more than 90% effective against hospitalisation with the…,0,39,2021-06-19 11:23:32
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:23:32
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:23:22
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:23:09
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:22:55
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:22:48
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:22:44
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 11:22:41
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:22:37
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:22:26
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 11:22:10
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:21:58
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:21:51
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:21:50
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:21:45
RT @BarryTeague6: @luvmygoose @CharlesSzulc I would recommend that all individuals over 60 who have not yet been vaccinated now insist on h…,0,2,2021-06-19 11:21:34
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:21:10
"RT @MFTnhs: ‼️ Head to our #COVID19Vaccine walk in clinic at Manchester Royal Infirmary until 4PM TODAY‼️

1st dose Pfizer &amp; AstraZeneca va…",0,8,2021-06-19 11:20:57
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:20:33
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:19:47
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:19:40
"@roarbro @Richy01288326 @barry_bottle @newjonnyberlin @AstraZeneca It has ALREADY delivered 70 of the 80M!! Note Pfizer also missed early timetable - and obvz Curevac and Sanofi have delivered nothing. Making VAX is hard, and the court is not the best place to help!!",1,0,2021-06-19 11:19:32
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:19:29
"https://t.co/NQCCVSYAcJ

DIFFERENT SYMPTOMS for the new #DeltaVariant : ""more like a bad cold"" for younger people.
Watch our new video to know which #COVID19Vaccine are effective against #DeltaVariant 
#DeltaVariante #Pfizer #PfizerVaccine #AstraZeneca #COVID19 https://t.co/Ep7ifgyKSB",0,0,2021-06-19 11:19:11
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:19:02
"3/2
 @KagutaMuseveni and his family got special shots of vaccines (Pfizer-BioNTech), the one @JoeBiden is using in USA ,  but for the ""omuntu wa wansi"",  they are being seriously pumped with  AstraZeneca , about which have alot of complains on its effects.
#StaySafe 
#CovidIsReal https://t.co/CshSST6hGu",3,0,2021-06-19 11:18:47
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 11:18:39
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 11:18:38
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 11:18:38
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 11:18:25
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 11:18:07
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:17:56
"RT @drvyom: Both my parents will get their 2nd dose of AstraZeneca. Skipping it would be madness. 
Yes Spain/uk are trialling Pfizer/Az reg…",0,48,2021-06-19 11:16:29
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:16:27
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 11:16:16
"Hundreds of $Billions rorted by @ScottMorrisonMP government and WE the Taxpayer were deprived of @pfizer based on cost, yet @ScottMorrisonMP still received @pfizer whilst some who have received @AstraZeneca are now dead - where there is @LiberalAus death will always follow. https://t.co/WTVT1xc4xL https://t.co/UeRd0OmzBA",0,0,2021-06-19 11:15:46
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:15:44
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:15:41
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:15:41
"RT @Wim04789402: Pfizer jab deadlier than AstraZeneca across Europe – leaked study
28-05-2021

U iets over gehoord?
https://t.co/SHX1ciODV2…",0,173,2021-06-19 11:15:33
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 11:15:11
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:14:53
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:14:35
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 11:14:29
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 11:14:22
"RT @PhilWat10127274: @toryboypierce @curevac @WHO @AstraZeneca When you say 'more trouble' what trouble are the EU in?
Europe fast catching…",0,1,2021-06-19 11:14:15
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 11:14:15
"RT @MSMWatchdog2013: COVID-19: Second dose of AstraZeneca vaccine no longer recommended in Canada

Pfizer or Moderna now considered a bette…",0,21,2021-06-19 11:14:06
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 11:13:55
@HelenAshby72 I've not received the astrazeneca for medical reasons I'd consider Pfizer but wasn't offered it I wouldn't stop my kids from getting it tho. It's their choice if anything I've encouraged them but they are refusing one undecided and one has recovered from covid,2,0,2021-06-19 11:13:49
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:13:34
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-19 11:12:13
RT @peterblues11: @GregHuntMP I’m writing this to let u know I’m a 65 year old who is scared. I’m scared of AstraZeneca and I’m scared of C…,0,3,2021-06-19 11:12:11
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 11:12:01
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 11:11:44
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 11:11:33
People refusing to get the Astrazeneca vaccine bcos they want Pfizer instead have no idea how utterly entitled and privileged they are and if reaaaally frustrates me. I'd happily get the Astrazeneca vaccine right now if i could.,0,0,2021-06-19 11:11:29
"Good grief.

According to #TheirABC, the #DeltaVariant is:

- to blame for the #Sydney cluster
- the biggest global threat to date
- the biggest threat yet to minors

and yet, manageable by either the #AstraZeneca or the #Pfizer vaccine.

@abcnews is nothing more than propaganda.",22,2,2021-06-19 11:11:25
