text,favourite_count,retweet_count,created_at
mRNA...bloody AstraZeneca might be better than Pfizer....while it's not recommended for under 60 now..,0,0,2021-06-23 13:42:20
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:42:17
"RT @KishoreShettybk: @EricTopol @suilee Unfortunately no data on most important outcome; hospitalization and death. 
Pfizer, Moderna and As…",0,4,2021-06-23 13:42:10
"Analysis from @PHE_uk suggests 1 dose of the Pfizer and AstraZeneca vaccine reduce the chance of catching #coronavirus and then needing to go to the hospital by approximately 75 percent, whilst a second dose reduced the chances by 90%.
 @TheORSociety https://t.co/QPVd0D1wsf",2,0,2021-06-23 13:41:54
"RT @datukhensem: UNIMAS are recruiting 600 participants who have been recently vaccinated with Pfizer, Sinovac and AstraZeneca vaccines to…",0,340,2021-06-23 13:41:19
"AstraZeneca, Pfizer Vaccines Effective Against Delta Variants: Study

https://t.co/X46vadZBnp",1,0,2021-06-23 13:41:08
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:40:56
"AstraZeneca, Pfizer vaccines effective against #Delta #COVID19 variants-study https://t.co/mV4DXZKBcu #DeltaVariant  #Health",0,0,2021-06-23 13:40:34
"RT @DerbyCC: #Derby Arena will be offering walk in #covid19 vaccinations this Saturday and Sunday from 8am-8pm..

The AstraZeneca and Pfize…",0,19,2021-06-23 13:40:26
"Top Health News of the Day: June 23, 2021

▶️ AstraZeneca, Pfizer vaccines effective against Delta COVID-19 variants: Study

▶️ Singapore's GIC to invest $180 million in Sunway's healthcare unit

Watch for more details.
https://t.co/hHjzwneicg

#healthcare #health #India #pharma",0,0,2021-06-23 13:40:08
"Chile to mix vaccines shots: men under 45 that took @AstraZeneca will get second jab from @Pfizer. https://t.co/ePRXC33i5y

#coronavirus #LatinAmerica #Chile",1,0,2021-06-23 13:40:04
"RT @bujibabiera: Making people fall in line for 8 to 12 hours just to get a vaccine—regardless if it’s Sinovac, AstraZeneca, Sputnik or Pfi…",0,801,2021-06-23 13:39:54
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:39:19
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:39:05
@mdsynic All experimental vaccines rolled out are on clinical trial. Pfizer and Astrazeneca  even stated study completion out on their websites are in between 2022-2023. Why would anyone wish for an experimental vaccine on themselves? Ever heard about spike proteins? https://t.co/F2JKAJyLzq,1,1,2021-06-23 13:38:59
"RT @nilikm: Dearest Canadians, you have your opportunity to be #FullyVaccinated before September. Moderna and Pfizer are interchangeable fo…",0,123,2021-06-23 13:37:55
"RT @NewsfirstSL: UPDATE: Pfizer vaccine will be used as the second dose for those who obtained the #AstraZeneca vaccine, says State Ministe…",0,19,2021-06-23 13:37:43
RT @TheORSociety: Analysis from @PHE_uk suggests 1 dose of the Pfizer and AstraZeneca vaccine reduce the chance of catching #coronavirus an…,0,2,2021-06-23 13:37:09
"UPDATED Comparing COVID-19 Vaccines: Timelines, Types and Prices | BioSpace https://t.co/A19TA1jNAS #jobs",2,2,2021-06-23 13:37:07
@abcnews You are incorrect in saying AstraZeneca is recommended for the &gt;60’s. It’s not recommended for those &lt;60. That does not therefore mean it is recommended for the &gt;60’s! Pfizer is a better vaccine for all ages!,0,0,2021-06-23 13:36:54
"RT @guanenglim: EU Ambassador to Malaysia Michalis Rokas simply dismissed Khairy’s claims as baseless because the EU had as of June 15, shi…",0,99,2021-06-23 13:36:27
"@FioreValentini @66jayel @abigailontour @RonniSalt ""Last week, an analysis by the Public Health England showed that vaccines made by Pfizer and AstraZeneca offer high protection of more than 90 per cent against hospitalisation from the Delta variant."" https://t.co/XVfCG3uDrg",0,0,2021-06-23 13:36:15
"#Derby Arena will be offering walk in #covid19 vaccinations this Saturday and Sunday from 8am-8pm..

The AstraZeneca and Pfizer vaccines will be available to anyone over 18.

Find out more.👉https://t.co/zFWdFKYdus

@NHSDDCCG https://t.co/fF6WMsHbpx",15,19,2021-06-23 13:36:00
"Covid-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa variants, which were first identified in India.

https://t.co/qPfPr7iChX",0,0,2021-06-23 13:35:42
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:35:19
"RT @TeesValleyVoice: @YardleyShooting Not the whole story but. On the Government's website, they have the number of deaths as 1,332 from al…",0,11,2021-06-23 13:35:11
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:34:31
RT @rapplerdotcom: The study investigated the ability of antibodies in the blood from people who were vaccinated with the two-shot regimens…,0,18,2021-06-23 13:34:27
"RT @TheRustler83: 3,752 people have died in Scotland, within 28 days of a vaxxine 🏴󠁧󠁢󠁳󠁣󠁴󠁿💉....

1,289 deaths after #Pfizer
2,461 deaths aft…",0,1321,2021-06-23 13:34:19
"RT @NewsfirstSL: UPDATE: Pfizer vaccine will be used as the second dose for those who obtained the #AstraZeneca vaccine, says State Ministe…",0,19,2021-06-23 13:34:11
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:33:47
"AstraZeneca, Pfizer Vaccines Effective Against Delta Covid Variants: Study - NDTV https://t.co/djYJ0NeBJp",0,0,2021-06-23 13:33:43
"RT @DrEricDing: 5) One dose of the vaccine is insufficient now. Two doses much more protection, but even then there is an 8% attenuation. A…",0,367,2021-06-23 13:33:13
"@CBCToronto Yeah because the specialist say so, so if they are totally different vaccines (AstraZeneca and Pfizer/Moderna) so you would not be fully vaccinated? You gonna come out in 3 months time and say that those people need a third dose",3,0,2021-06-23 13:33:01
"RT @TheRustler83: 1,332 deaths after 💉reported to #MHRA #YellowCard

#ASTRAZENECA
Reactions 732,790
Deaths 885 (+22)
Blood clot death 71 (+…",0,201,2021-06-23 13:32:48
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:32:30
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:32:16
"AstraZeneca, Pfizer vaccines effective against Delta COVID-19 variants: Study https://t.co/HOnwuDRmmq",4,0,2021-06-23 13:32:16
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:32:03
"“Reduced sensitivity of infectious SARS-CoV-2 variant B.1.617.2 to monoclonal antibodies and sera from convalescent and vaccinated individuals” The two- dose effectiveness against B.1.617.2 was estimated to be 60% &amp; 88% for Astrazeneca and Pfizer vaccines
 https://t.co/H4hpvnCg1e",1,0,2021-06-23 13:31:48
"@someknew @paimadhu I believe we have been told not only can you have Pfizer (or Moderna) after AstraZeneca, but that you should. From what I’ve read, the combo is more effective than az twice. The wait time suggested seems to vary but I have often seen it suggested at least 12 weeks or at least 8.",0,0,2021-06-23 13:31:48
"RT @smh: Australia will likely not use the AstraZeneca vaccine after October except by request, with the national rollout to rely on Pfizer…",0,218,2021-06-23 13:31:39
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:31:25
RT @VABVOX: Some data points have been presented throughout the pandemic but ignored by most Americans. The mRNA vaccines (Moderna and Pfiz…,0,45,2021-06-23 13:31:14
"RT @datukhensem: UNIMAS are recruiting 600 participants who have been recently vaccinated with Pfizer, Sinovac and AstraZeneca vaccines to…",0,340,2021-06-23 13:30:38
"RT @SriLankaTweet: UPDATE: Pfizer vaccine will be used as the second dose for those who obtained the AstraZeneca vaccine, says State Minist…",0,6,2021-06-23 13:30:33
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:30:31
"RT @guanenglim: EU Ambassador to Malaysia Michalis Rokas simply dismissed Khairy’s claims as baseless because the EU had as of June 15, shi…",0,99,2021-06-23 13:30:25
"RT @datukhensem: UNIMAS are recruiting 600 participants who have been recently vaccinated with Pfizer, Sinovac and AstraZeneca vaccines to…",0,340,2021-06-23 13:30:01
"RT @TeesValleyVoice: @YardleyShooting Not the whole story but. On the Government's website, they have the number of deaths as 1,332 from al…",0,11,2021-06-23 13:29:55
"RT @datukhensem: UNIMAS are recruiting 600 participants who have been recently vaccinated with Pfizer, Sinovac and AstraZeneca vaccines to…",0,340,2021-06-23 13:29:46
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:29:24
"RT @WestLancsCCG: We have had a great turnout at today's vaccination walk-in clinic at Tanhouse Community Centre in Skelmersdale 👏

1st dos…",0,11,2021-06-23 13:29:14
RT @Jamz5251: State Minister Channa Jayasumana says the #Pfizer vaccine will be used as the second dose for those who received the #AstraZe…,0,10,2021-06-23 13:28:57
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:28:57
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:28:41
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:28:27
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:28:26
"RT @datukhensem: UNIMAS are recruiting 600 participants who have been recently vaccinated with Pfizer, Sinovac and AstraZeneca vaccines to…",0,340,2021-06-23 13:28:10
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:27:58
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:27:58
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:27:54
"RT @HealthInsider: .@thesundaytimes reported that the UK medicines regulator received 3,957 reports of people with heavier than usual perio…",0,85,2021-06-23 13:27:54
"RT @nilikm: Dearest Canadians, you have your opportunity to be #FullyVaccinated before September. Moderna and Pfizer are interchangeable fo…",0,123,2021-06-23 13:27:52
"RT @guanenglim: EU Ambassador to Malaysia Michalis Rokas simply dismissed Khairy’s claims as baseless because the EU had as of June 15, shi…",0,99,2021-06-23 13:27:49
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:27:46
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:27:39
RT @khaleejtimes: #Covid19vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa va…,0,12,2021-06-23 13:27:25
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:26:55
"RT @rapplerdotcom: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective, according to a scientif…",0,91,2021-06-23 13:26:54
"RT @datukhensem: UNIMAS are recruiting 600 participants who have been recently vaccinated with Pfizer, Sinovac and AstraZeneca vaccines to…",0,340,2021-06-23 13:26:50
"RT @datukhensem: UNIMAS are recruiting 600 participants who have been recently vaccinated with Pfizer, Sinovac and AstraZeneca vaccines to…",0,340,2021-06-23 13:26:47
"$AZN $PFE $BNTX AstraZeneca, Pfizer vaccines effective against Delta COVID-19 variants-study https://t.co/ibVOvPzADl",0,0,2021-06-23 13:26:37
"@NicolaSturgeon astrazeneca, more than 2 weeks ago his second dose.  I've also had both of these and so far I'm negative. 

I know of a lot of people who have had  both vaccines and are positive both different one astrazeneca and pfizer it does not stop you getting covid just reduces the risks",2,0,2021-06-23 13:26:24
"AstraZeneca, Pfizer Vaccines Effective Against Delta COVID-19 Variants: Study https://t.co/3s8iXYmteP",0,0,2021-06-23 13:26:17
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:26:08
"Online:

https://t.co/Xz9FbId7iB",0,0,2021-06-23 13:25:51
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:25:26
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:25:22
"RT @PHE_uk: It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZen…",0,56,2021-06-23 13:24:46
"RT @hm_quigley: Liverpool, get yourselves vaccinated, first or second dose!
#COVIDVaccination #Liverpool #Pfizer #AstraZeneca https://t.co/…",0,1,2021-06-23 13:24:45
AstraZeneca is expected to be effectively phased out from October as supplies of Pfizer and Moderna ramp up and the cohort of over-60s approach full vaccination. https://t.co/3ZwBBF3Y7v,0,0,2021-06-23 13:24:36
RT @RolandBakerIII: Cell: Reduced neutralization of SARS-CoV-2 B.1.617 by vaccine and convalescent serum: COVID-19 vaccines made by AstraZe…,0,15,2021-06-23 13:24:27
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:24:18
"RT @cbcsteve: This applies to ""travellerswho are permitted to enter Canada""

Fully vaccinated means both doses at least 14 days prior to en…",0,1,2021-06-23 13:24:01
"It's really important to get both doses of your #vaccine to get maximum protection against #COVID19.

Two doses of the AstraZeneca or Pfizer vaccine are highly effective against hospitalisation from the Delta variant.

Read more: https://t.co/d0vviBW4Ar",102,56,2021-06-23 13:24:01
"@Gonzo24Hare @scotgov Which experimental jabs are you referring to?
All 4 currently used vaccines (BioNTech/Pfizer, Moderna, AstraZeneca &amp; Johnson&amp;Johnson) have gone through the same testing routine as any other medical device or drug. The data is publicly available.",3,0,2021-06-23 13:23:53
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:23:47
RT @RolandBakerIII: Cell: Reduced neutralization of SARS-CoV-2 B.1.617 by vaccine and convalescent serum: COVID-19 vaccines made by AstraZe…,0,15,2021-06-23 13:23:25
"RT @TeesValleyVoice: @YardleyShooting Not the whole story but. On the Government's website, they have the number of deaths as 1,332 from al…",0,11,2021-06-23 13:22:50
"RT @smh: Australia will likely not use the AstraZeneca vaccine after October except by request, with the national rollout to rely on Pfizer…",0,218,2021-06-23 13:22:48
"RT @CTVNationalNews: 177 countries and territories have used AstraZeneca, compared with 104 for Pfizer and 54 for Moderna.

Tonight, @Merel…",0,5,2021-06-23 13:22:46
"RT @nilikm: Dearest Canadians, you have your opportunity to be #FullyVaccinated before September. Moderna and Pfizer are interchangeable fo…",0,123,2021-06-23 13:22:41
"RT @datukhensem: UNIMAS are recruiting 600 participants who have been recently vaccinated with Pfizer, Sinovac and AstraZeneca vaccines to…",0,340,2021-06-23 13:22:10
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:22:08
RT @khaleejtimes: #Covid19vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa va…,0,12,2021-06-23 13:21:49
RT @AlArabiya_Eng: #COVID19 vaccines made by #AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against #Delta and Kapp…,0,10,2021-06-23 13:21:22
"RT @ThyagiR: “Pfizer vaccine will be used as the second dose for those who obtained the AstraZeneca vaccine”

Do we know if this is safe? A…",0,1,2021-06-23 13:20:16
RT @khaleejtimes: #Covid19vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa va…,0,12,2021-06-23 13:19:39
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-23 13:19:34
RT @RolandBakerIII: Cell: Reduced neutralization of SARS-CoV-2 B.1.617 by vaccine and convalescent serum: COVID-19 vaccines made by AstraZe…,0,15,2021-06-23 13:19:16
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:19:14
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:19:10
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:19:04
"@HarrySpoelstra COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa variants of the virus, according to a scientific study https://t.co/Tw9C8c4Z16 https://t.co/JcIW0P778O",1,0,2021-06-23 13:18:59
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:18:57
"RT @PharmacistMama: Pfiderna, Astraderna, Modzer, Pfizer, Moderna, AstraZeneca.  All that matters is that you GET THE SECOND SHOT!",0,89,2021-06-23 13:18:51
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:17:38
"RT @ndtvfeed: AstraZeneca, Pfizer Vaccines Effective Against Delta Variants: Study https://t.co/vbfZS5daCI https://t.co/xnD9J4sTun",0,20,2021-06-23 13:17:26
RT @khaleejtimes: #Covid19vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa va…,0,12,2021-06-23 13:17:06
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:16:36
"@avhrskmp @rivm @hugodejonge Based on these results, the researchers behind the study are encouraging Canadians who have received AstraZeneca as their first dose to get either Pfizer or Moderna as their second.

Na hoeveel onderzoeken ‘mag’ dit in Nederland ook? @Gezondheidsraad 

https://t.co/AnIPNaQgnq",2,0,2021-06-23 13:16:23
"RT @rapplerdotcom: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective, according to a scientif…",0,91,2021-06-23 13:16:18
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:15:34
"https://t.co/T2VzFswt5U Dê Like
219 | Top 10 By Pipeline Size - Pharma Companies
✔ Brazil SFE Company®

@Novartis
@Takeda
@Johnson&amp;Johnson
@AstraZeneca
@Sanofi
@Roche
@GSK
@Merck
@Pfizer
@EliLilly https://t.co/VyemeZhYRV",0,0,2021-06-23 13:15:23
"RT @datukhensem: UNIMAS are recruiting 600 participants who have been recently vaccinated with Pfizer, Sinovac and AstraZeneca vaccines to…",0,340,2021-06-23 13:14:59
RT @AlArabiya_Eng: #COVID19 vaccines made by #AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against #Delta and Kapp…,0,10,2021-06-23 13:14:32
"RT @HealthInsider: There were 2,734 reports of period problems linked to the AstraZeneca vaccine, 1,158 related to the Pfizer jab, and 66 l…",0,60,2021-06-23 13:13:44
RT @khaleejtimes: #Covid19vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa va…,0,12,2021-06-23 13:13:41
RT @AlArabiya_Eng: #COVID19 vaccines made by #AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against #Delta and Kapp…,0,10,2021-06-23 13:13:36
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:13:10
RT @khaleejtimes: #Covid19vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa va…,0,12,2021-06-23 13:12:52
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:12:41
"Cell: Reduced neutralization of SARS-CoV-2 B.1.617 by vaccine and convalescent serum: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech remain broadly effective against Delta and Kappa variants.
https://t.co/rOoypJYAmq",31,15,2021-06-23 13:12:20
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:12:13
"RT @nilikm: Dearest Canadians, you have your opportunity to be #FullyVaccinated before September. Moderna and Pfizer are interchangeable fo…",0,123,2021-06-23 13:12:10
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:12:07
"RT @TeesValleyVoice: @YardleyShooting Not the whole story but. On the Government's website, they have the number of deaths as 1,332 from al…",0,11,2021-06-23 13:11:52
RT @khaleejtimes: #Covid19vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa va…,0,12,2021-06-23 13:11:45
"RT @yodaberg: AstraZeneca, Pfizer vaccines effective against Delta COVID-19 variants-study | Reuters https://t.co/TSSHvsVBhL",0,5,2021-06-23 13:11:45
"#Covid19vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa variants of the Covid-19 causing virus, which were first identified in India, according to a scientific study.

Read: https://t.co/JPVPPpN4ZL https://t.co/r4odiqMhTk",35,12,2021-06-23 13:11:30
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:11:22
"RT @datukhensem: UNIMAS are recruiting 600 participants who have been recently vaccinated with Pfizer, Sinovac and AstraZeneca vaccines to…",0,340,2021-06-23 13:11:17
"RT @TeesValleyVoice: @YardleyShooting Not the whole story but. On the Government's website, they have the number of deaths as 1,332 from al…",0,11,2021-06-23 13:11:10
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:10:49
"This article shows information about the ongoing study about 50-year-old individuals with little to no comorbidities, undergoing the research about Astrazeneca and Pfizer/Moderna - Early results will be released this month. https://t.co/8HRIIKzIoG",0,0,2021-06-23 13:10:36
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:10:27
@adamliaw Urgh. We don’t have enough Pfizer and now it’ll be allocated to all the over 60’s who refused/now won’t get AstraZeneca. Those of us in our 30’s or younger are never going to get vaccinated at this rate.,1,0,2021-06-23 13:10:20
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:10:11
"RT @TeesValleyVoice: @YardleyShooting Not the whole story but. On the Government's website, they have the number of deaths as 1,332 from al…",0,11,2021-06-23 13:08:58
"RT @ROWPublicHealth: Mixing vaccines is safe and effective. If you had Moderna/Pfizer, you can safely take either for your 2nd dose. If you…",0,68,2021-06-23 13:08:54
"RT @theedgemalaysia: AstraZeneca, Pfizer vaccines effective against Delta Covid-19 variants — study - Reuters https://t.co/R23XMaU9cm",0,19,2021-06-23 13:08:34
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:07:31
"@IrishTimes 2 weeks after 2 doses of Pfizer, protection increased to 88%. AstraZeneca protection increased to 67%. Your body immune system has a 99% chance of beating Covid with no vaccine. The vaccines are not FDA approved and do not protect you from Covid or spreading it. Life stays as is.",0,0,2021-06-23 13:07:30
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:07:30
"RT @ROWPublicHealth: Mixing vaccines is safe and effective. If you had Moderna/Pfizer, you can safely take either for your 2nd dose. If you…",0,68,2021-06-23 13:07:29
"RT @TeesValleyVoice: @YardleyShooting Not the whole story but. On the Government's website, they have the number of deaths as 1,332 from al…",0,11,2021-06-23 13:07:29
"RT @datukhensem: UNIMAS are recruiting 600 participants who have been recently vaccinated with Pfizer, Sinovac and AstraZeneca vaccines to…",0,340,2021-06-23 13:07:08
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:06:44
RT @AlArabiya_Eng: #COVID19 vaccines made by #AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against #Delta and Kapp…,0,10,2021-06-23 13:06:29
"RT @InfoPEI: If you got either Pfizer or Moderna for 1st COVID vaccine, you should get same for 2nd dose. If not available, it's OK to get…",0,2,2021-06-23 13:06:20
"@niallm 2 weeks after 2 doses of Pfizer, protection increased to 88%. AstraZeneca protection increased to 67%. Your body immune system has a 99% chance of beating Covid with no vaccine. The vaccines are not FDA approved and do not protect you from Covid or spreading it. Life stays as is",0,0,2021-06-23 13:06:19
"#AstraZeneca, #Pfizer #vaccines effective against #Delta  #COVID19 variants-study https://t.co/eCFy9gYyvI",3,0,2021-06-23 13:06:02
"Not the whole story but. On the Government's website, they have the number of deaths as 1,332 from all vaccines as per the MHRA.

421 Pfizer vaccine , 885 AstraZeneca vaccine, 4 for the Moderna vaccine and 22 for an unspecified brand. 

https://t.co/J0DT1MVcFH https://t.co/geDovEBUb6 https://t.co/WIVcSOXXYG",0,0,2021-06-23 13:05:44
"@Niall_Boylan 2 weeks after 2 doses of Pfizer, protection increased to 88%. AstraZeneca protection increased to 67%. Your body immune system has a 99% chance of beating Covid with no vaccine. The vaccines are not FDA approved and do not protect you from Covid or spreading it. Life stays as is",3,0,2021-06-23 13:05:23
"@YardleyShooting Not the whole story but. On the Government's website, they have the number of deaths as 1,332 from all vaccines as per the MHRA.

421 Pfizer vaccine , 885 AstraZeneca vaccine, 4 for the Moderna vaccine and 22 for an unspecified brand. 

https://t.co/J0DT1MVcFH https://t.co/mI35gVbfHt",25,11,2021-06-23 13:05:04
"RT @guanenglim: EU Ambassador to Malaysia Michalis Rokas simply dismissed Khairy’s claims as baseless because the EU had as of June 15, shi…",0,99,2021-06-23 13:04:34
RT @AlArabiya_Eng: #COVID19 vaccines made by #AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against #Delta and Kapp…,0,10,2021-06-23 13:04:26
"RT @nilikm: Dearest Canadians, you have your opportunity to be #FullyVaccinated before September. Moderna and Pfizer are interchangeable fo…",0,123,2021-06-23 13:04:17
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:04:15
RT @Reuters: COVID-19 vaccines made by AstraZeneca and the Pfizer-BioNTech alliance remain broadly effective against Delta and Kappa varian…,0,253,2021-06-23 13:04:05
